Time	Displacement	Forcewasher
sec	inches	lbf
2.3180E-2	 2.852E+0	 7.812E+0
2.3200E-2	 2.852E+0	 5.859E+0
2.3220E-2	 2.852E+0	 1.953E+0
2.3240E-2	 2.852E+0	-8.301E+0
2.3260E-2	 2.856E+0	-1.562E+1
2.3280E-2	 2.856E+0	-3.906E+0
2.3300E-2	 2.856E+0	-4.883E+0
2.3320E-2	 2.856E+0	-1.270E+1
2.3340E-2	 2.856E+0	-7.324E+0
2.3360E-2	 2.861E+0	 3.906E+0
2.3380E-2	 2.856E+0	 9.766E-1
2.3400E-2	 2.861E+0	 1.025E+1
2.3420E-2	 2.861E+0	 2.295E+1
2.3440E-2	 2.866E+0	 3.369E+1
2.3460E-2	 2.866E+0	 2.100E+1
2.3480E-2	 2.866E+0	-2.686E+1
2.3500E-2	 2.866E+0	-4.395E+0
2.3520E-2	 2.866E+0	-3.760E+1
2.3540E-2	 2.866E+0	-2.002E+1
2.3560E-2	 2.866E+0	-1.172E+1
2.3580E-2	 2.871E+0	-2.783E+1
2.3600E-2	 2.871E+0	-2.051E+1
2.3620E-2	 2.871E+0	 9.766E-1
2.3640E-2	 2.871E+0	-1.465E+0
2.3660E-2	 2.871E+0	 4.395E+0
2.3680E-2	 2.876E+0	 1.172E+1
2.3700E-2	 2.876E+0	 2.783E+1
2.3720E-2	 2.876E+0	 1.611E+1
2.3740E-2	 2.876E+0	-2.930E+0
2.3760E-2	 2.881E+0	 7.812E+0
2.3780E-2	 2.881E+0	-7.324E+0
2.3800E-2	 2.881E+0	-2.002E+1
2.3820E-2	 2.881E+0	-2.148E+1
2.3840E-2	 2.881E+0	-4.395E+0
2.3860E-2	 2.886E+0	-1.025E+1
2.3880E-2	 2.886E+0	-2.930E+0
2.3900E-2	 2.886E+0	-5.371E+0
2.3920E-2	 2.886E+0	 1.025E+1
2.3940E-2	 2.886E+0	-9.766E-1
2.3960E-2	 2.891E+0	 7.812E+0
2.3980E-2	 2.891E+0	 1.562E+1
2.4000E-2	 2.891E+0	 1.807E+1
2.4020E-2	 2.891E+0	-5.859E+0
2.4040E-2	 2.891E+0	-1.270E+1
2.4060E-2	 2.896E+0	-4.395E+0
2.4080E-2	 2.896E+0	 1.123E+1
2.4100E-2	 2.896E+0	-2.441E+0
2.4120E-2	 2.900E+0	-6.836E+0
2.4140E-2	 2.896E+0	 9.766E-1
2.4160E-2	 2.896E+0	-5.859E+0
2.4180E-2	 2.900E+0	-6.836E+0
2.4200E-2	 2.900E+0	-3.418E+0
2.4220E-2	 2.900E+0	 3.418E+0
2.4240E-2	 2.900E+0	-2.441E+0
2.4260E-2	 2.900E+0	-4.395E+0
2.4280E-2	 2.905E+0	-9.766E-1
2.4300E-2	 2.905E+0	 5.859E+0
2.4320E-2	 2.905E+0	-3.418E+0
2.4340E-2	 2.905E+0	-6.836E+0
2.4360E-2	 2.910E+0	 3.418E+0
2.4380E-2	 2.910E+0	 3.906E+0
2.4400E-2	 2.910E+0	-1.953E+0
2.4420E-2	 2.910E+0	-5.859E+0
2.4440E-2	 2.910E+0	 4.883E+0
2.4460E-2	 2.910E+0	 5.859E+0
2.4480E-2	 2.910E+0	 4.883E-1
2.4500E-2	 2.915E+0	 9.766E-1
2.4520E-2	 2.915E+0	 2.930E+0
2.4540E-2	 2.915E+0	-6.836E+0
2.4560E-2	 2.915E+0	-1.221E+1
2.4580E-2	 2.920E+0	-7.324E+0
2.4600E-2	 2.920E+0	-1.465E+0
2.4620E-2	 2.920E+0	-9.766E+0
2.4640E-2	 2.920E+0	-9.277E+0
2.4660E-2	 2.920E+0	 1.953E+0
2.4680E-2	 2.925E+0	 7.812E+0
2.4700E-2	 2.925E+0	 9.766E-1
2.4720E-2	 2.925E+0	 0.000E+0
2.4740E-2	 2.925E+0	 2.930E+0
2.4760E-2	 2.925E+0	 1.465E+0
2.4780E-2	 2.930E+0	-6.836E+0
2.4800E-2	 2.930E+0	-3.906E+0
2.4820E-2	 2.930E+0	 2.930E+0
2.4840E-2	 2.930E+0	-1.465E+0
2.4860E-2	 2.930E+0	-7.324E+0
2.4880E-2	 2.935E+0	-9.766E-1
2.4900E-2	 2.935E+0	 0.000E+0
2.4920E-2	 2.935E+0	-2.441E+0
2.4940E-2	 2.935E+0	-9.277E+0
2.4960E-2	 2.935E+0	-6.836E+0
2.4980E-2	 2.935E+0	-4.883E+0
2.5000E-2	 2.944E+0	-6.348E+0
2.5020E-2	 2.939E+0	-6.348E+0
2.5040E-2	 2.939E+0	 0.000E+0
2.5060E-2	 2.939E+0	 3.418E+0
2.5080E-2	 2.944E+0	 4.883E-1
2.5100E-2	 2.944E+0	 1.953E+0
2.5120E-2	 2.944E+0	 6.836E+0
2.5140E-2	 2.944E+0	-1.465E+1
2.5160E-2	 2.944E+0	-1.465E+1
2.5180E-2	 2.944E+0	-2.051E+1
2.5200E-2	 2.949E+0	-4.883E+0
2.5220E-2	 2.949E+0	-3.906E+0
2.5240E-2	 2.949E+0	 1.025E+1
2.5260E-2	 2.949E+0	-7.324E+0
2.5280E-2	 2.949E+0	-6.836E+0
2.5300E-2	 2.954E+0	-9.766E+0
2.5320E-2	 2.954E+0	 1.953E+0
2.5340E-2	 2.954E+0	-9.766E-1
2.5360E-2	 2.954E+0	 1.465E+0
2.5380E-2	 2.954E+0	-9.766E-1
2.5400E-2	 2.959E+0	 1.465E+0
2.5420E-2	 2.959E+0	-2.441E+0
2.5440E-2	 2.959E+0	 4.883E-1
2.5460E-2	 2.959E+0	-1.465E+0
2.5480E-2	 2.959E+0	-1.465E+0
2.5500E-2	 2.959E+0	-4.883E+0
2.5520E-2	 2.959E+0	 0.000E+0
2.5540E-2	 2.959E+0	 1.465E+0
2.5560E-2	 2.964E+0	 2.441E+0
2.5580E-2	 2.964E+0	-9.766E-1
2.5600E-2	 2.964E+0	-4.883E-1
2.5620E-2	 2.964E+0	-1.465E+0
2.5640E-2	 2.964E+0	-3.906E+0
2.5660E-2	 2.964E+0	-7.812E+0
2.5680E-2	 2.969E+0	-4.883E+0
2.5700E-2	 2.969E+0	-4.883E+0
2.5720E-2	 2.969E+0	-2.930E+0
2.5740E-2	 2.969E+0	-4.883E-1
2.5760E-2	 2.969E+0	 3.418E+0
2.5780E-2	 2.969E+0	 4.395E+0
2.5800E-2	 2.969E+0	 3.906E+0
2.5820E-2	 2.974E+0	 0.000E+0
2.5840E-2	 2.974E+0	 9.766E-1
2.5860E-2	 2.974E+0	 4.883E-1
2.5880E-2	 2.974E+0	-1.465E+0
2.5900E-2	 2.979E+0	-2.930E+0
2.5920E-2	 2.979E+0	-1.953E+0
2.5940E-2	 2.979E+0	-4.395E+0
2.5960E-2	 2.979E+0	-4.395E+0
2.5980E-2	 2.979E+0	-4.395E+0
2.6000E-2	 2.979E+0	-2.930E+0
2.6020E-2	 2.979E+0	-3.906E+0
2.6040E-2	 2.983E+0	-3.418E+0
2.6060E-2	 2.983E+0	-1.953E+0
2.6080E-2	 2.983E+0	 2.441E+0
2.6100E-2	 2.983E+0	 9.766E-1
2.6120E-2	 2.983E+0	 0.000E+0
2.6140E-2	 2.983E+0	-2.441E+0
2.6160E-2	 2.983E+0	-7.324E+0
2.6180E-2	 2.988E+0	-1.123E+1
2.6200E-2	 2.988E+0	-5.859E+0
2.6220E-2	 2.988E+0	-1.953E+0
2.6240E-2	 2.988E+0	-9.766E-1
2.6260E-2	 2.988E+0	-2.930E+0
2.6280E-2	 2.988E+0	 2.441E+0
2.6300E-2	 2.988E+0	 3.906E+0
2.6320E-2	 2.993E+0	 4.395E+0
2.6340E-2	 2.993E+0	 3.906E+0
2.6360E-2	 2.993E+0	 3.418E+0
2.6380E-2	 2.993E+0	-3.418E+0
2.6400E-2	 2.993E+0	-6.348E+0
2.6420E-2	 2.993E+0	-1.465E+0
2.6440E-2	 2.993E+0	 2.441E+0
2.6460E-2	 2.998E+0	 2.930E+0
2.6480E-2	 2.998E+0	 1.465E+0
2.6500E-2	 2.998E+0	 4.395E+0
2.6520E-2	 2.998E+0	 7.812E+0
2.6540E-2	 2.998E+0	 6.836E+0
2.6560E-2	 3.003E+0	 3.418E+0
2.6580E-2	 3.003E+0	 0.000E+0
2.6600E-2	 3.003E+0	-3.418E+0
2.6620E-2	 3.003E+0	-6.348E+0
2.6640E-2	 3.003E+0	-2.930E+0
2.6660E-2	 3.003E+0	 2.930E+0
2.6680E-2	 3.003E+0	 1.465E+0
2.6700E-2	 3.008E+0	-1.953E+0
2.6720E-2	 3.008E+0	-9.766E-1
2.6740E-2	 3.008E+0	 3.418E+0
2.6760E-2	 3.008E+0	 2.441E+0
2.6780E-2	 3.008E+0	 1.953E+0
2.6800E-2	 3.008E+0	-9.766E-1
2.6820E-2	 3.008E+0	-4.883E-1
2.6840E-2	 3.013E+0	 0.000E+0
2.6860E-2	 3.008E+0	 0.000E+0
2.6880E-2	 3.013E+0	 1.465E+0
2.6900E-2	 3.013E+0	 4.883E-1
2.6920E-2	 3.013E+0	-1.465E+0
2.6940E-2	 3.013E+0	-3.418E+0
2.6960E-2	 3.018E+0	-3.906E+0
2.6980E-2	 3.013E+0	-5.371E+0
2.7000E-2	 3.018E+0	-6.836E+0
2.7020E-2	 3.013E+0	-9.766E+0
2.7040E-2	 3.018E+0	-1.465E+1
2.7060E-2	 3.022E+0	-1.953E+1
2.7080E-2	 3.018E+0	-7.324E+0
2.7100E-2	 3.022E+0	 7.324E+0
2.7120E-2	 3.018E+0	 4.395E+0
2.7140E-2	 3.022E+0	 4.883E+0
2.7160E-2	 3.022E+0	 1.953E+0
2.7180E-2	 3.022E+0	 2.441E+0
2.7200E-2	 3.022E+0	-1.953E+0
2.7220E-2	 3.022E+0	 1.465E+0
2.7240E-2	 3.022E+0	-4.883E-1
2.7260E-2	 3.027E+0	-4.395E+0
2.7280E-2	 3.027E+0	-8.301E+0
2.7300E-2	 3.027E+0	-1.953E+0
2.7320E-2	 3.027E+0	 0.000E+0
2.7340E-2	 3.027E+0	 2.930E+0
2.7360E-2	 3.027E+0	-2.441E+0
2.7380E-2	 3.032E+0	 9.766E-1
2.7400E-2	 3.032E+0	 3.418E+0
2.7420E-2	 3.032E+0	 6.348E+0
2.7440E-2	 3.032E+0	 7.324E+0
2.7460E-2	 3.032E+0	 7.324E+0
2.7480E-2	 3.037E+0	 3.906E+0
2.7500E-2	 3.032E+0	 9.766E-1
2.7520E-2	 3.037E+0	 1.465E+0
2.7540E-2	 3.032E+0	 4.883E-1
2.7560E-2	 3.037E+0	 0.000E+0
2.7580E-2	 3.037E+0	-4.395E+0
2.7600E-2	 3.037E+0	-4.883E+0
2.7620E-2	 3.037E+0	-1.953E+0
2.7640E-2	 3.037E+0	-4.883E-1
2.7660E-2	 3.042E+0	 9.766E-1
2.7680E-2	 3.042E+0	 9.766E-1
2.7700E-2	 3.042E+0	 2.441E+0
2.7720E-2	 3.042E+0	 1.953E+0
2.7740E-2	 3.042E+0	 1.953E+0
2.7760E-2	 3.047E+0	 4.395E+0
2.7780E-2	 3.047E+0	 3.906E+0
2.7800E-2	 3.047E+0	 1.465E+0
2.7820E-2	 3.047E+0	-2.930E+0
2.7840E-2	 3.047E+0	-1.953E+0
2.7860E-2	 3.047E+0	 4.883E-1
2.7880E-2	 3.047E+0	 0.000E+0
2.7900E-2	 3.047E+0	-9.766E-1
2.7920E-2	 3.052E+0	-1.465E+0
2.7940E-2	 3.052E+0	-1.465E+0
2.7960E-2	 3.052E+0	-1.953E+0
2.7980E-2	 3.052E+0	-2.441E+0
2.8000E-2	 3.052E+0	-2.930E+0
2.8020E-2	 3.052E+0	-2.930E+0
2.8040E-2	 3.052E+0	-3.906E+0
2.8060E-2	 3.057E+0	-3.418E+0
2.8080E-2	 3.057E+0	-2.441E+0
2.8100E-2	 3.062E+0	-9.766E-1
2.8120E-2	 3.057E+0	-1.465E+0
2.8140E-2	 3.062E+0	-4.883E-1
2.8160E-2	 3.062E+0	-5.371E+0
2.8180E-2	 3.062E+0	-8.789E+0
2.8200E-2	 3.062E+0	 4.883E-1
2.8220E-2	 3.062E+0	 3.418E+0
2.8240E-2	 3.062E+0	 0.000E+0
2.8260E-2	 3.062E+0	-2.441E+0
2.8280E-2	 3.066E+0	-1.465E+0
2.8300E-2	 3.062E+0	-1.953E+0
2.8320E-2	 3.066E+0	-2.930E+0
2.8340E-2	 3.066E+0	-3.418E+0
2.8360E-2	 3.066E+0	-4.883E-1
2.8380E-2	 3.066E+0	-1.953E+0
2.8400E-2	 3.071E+0	-2.930E+0
2.8420E-2	 3.071E+0	-2.441E+0
2.8440E-2	 3.071E+0	-4.883E-1
2.8460E-2	 3.071E+0	-1.465E+0
2.8480E-2	 3.071E+0	-3.418E+0
2.8500E-2	 3.071E+0	-1.465E+0
2.8520E-2	 3.071E+0	 0.000E+0
2.8540E-2	 3.071E+0	-4.883E-1
2.8560E-2	 3.076E+0	-9.766E-1
2.8580E-2	 3.076E+0	 4.883E-1
2.8600E-2	 3.076E+0	 4.883E-1
2.8620E-2	 3.076E+0	-9.766E-1
2.8640E-2	 3.076E+0	-4.883E-1
2.8660E-2	 3.081E+0	 1.953E+0
2.8680E-2	 3.081E+0	 4.395E+0
2.8700E-2	 3.081E+0	-4.883E-1
2.8720E-2	 3.081E+0	 0.000E+0
2.8740E-2	 3.081E+0	 1.953E+0
2.8760E-2	 3.086E+0	 3.906E+0
2.8780E-2	 3.086E+0	 4.883E-1
2.8800E-2	 3.086E+0	-4.883E-1
2.8820E-2	 3.086E+0	-4.883E-1
2.8840E-2	 3.086E+0	-9.766E-1
2.8860E-2	 3.086E+0	-1.953E+0
2.8880E-2	 3.091E+0	-1.953E+0
2.8900E-2	 3.091E+0	-9.766E-1
2.8920E-2	 3.091E+0	-1.953E+0
2.8940E-2	 3.091E+0	-2.930E+0
2.8960E-2	 3.091E+0	-1.465E+0
2.8980E-2	 3.096E+0	-2.441E+0
2.9000E-2	 3.091E+0	-2.930E+0
2.9020E-2	 3.096E+0	-2.930E+0
2.9040E-2	 3.096E+0	-1.953E+0
2.9060E-2	 3.096E+0	-1.465E+0
2.9080E-2	 3.101E+0	-9.766E-1
2.9100E-2	 3.101E+0	 4.883E-1
2.9120E-2	 3.101E+0	 1.953E+0
2.9140E-2	 3.101E+0	 1.465E+0
2.9160E-2	 3.101E+0	 0.000E+0
2.9180E-2	 3.101E+0	-4.883E-1
2.9200E-2	 3.101E+0	-4.883E-1
2.9220E-2	 3.101E+0	-3.418E+0
2.9240E-2	 3.101E+0	-4.883E+0
2.9260E-2	 3.105E+0	-4.883E+0
2.9280E-2	 3.105E+0	-3.906E+0
2.9300E-2	 3.105E+0	-3.906E+0
2.9320E-2	 3.110E+0	-3.418E+0
2.9340E-2	 3.105E+0	-1.465E+0
2.9360E-2	 3.110E+0	-4.883E-1
2.9380E-2	 3.110E+0	-4.883E-1
2.9400E-2	 3.110E+0	 4.883E-1
2.9420E-2	 3.110E+0	 1.465E+0
2.9440E-2	 3.115E+0	 9.766E-1
2.9460E-2	 3.115E+0	 4.883E-1
2.9480E-2	 3.115E+0	 4.883E-1
2.9500E-2	 3.115E+0	 4.883E-1
2.9520E-2	 3.115E+0	-4.883E-1
2.9540E-2	 3.115E+0	-1.465E+0
2.9560E-2	 3.120E+0	-1.953E+0
2.9580E-2	 3.120E+0	-2.441E+0
2.9600E-2	 3.115E+0	-3.418E+0
2.9620E-2	 3.115E+0	-3.906E+0
2.9640E-2	 3.120E+0	-3.906E+0
2.9660E-2	 3.125E+0	-3.906E+0
2.9680E-2	 3.120E+0	-3.906E+0
2.9700E-2	 3.120E+0	-4.883E+0
2.9720E-2	 3.125E+0	-4.883E+0
2.9740E-2	 3.125E+0	-6.836E+0
2.9760E-2	 3.130E+0	 9.766E-1
2.9780E-2	 3.125E+0	 3.418E+0
2.9800E-2	 3.130E+0	 4.883E+0
2.9820E-2	 3.130E+0	-9.766E-1
2.9840E-2	 3.130E+0	 1.465E+0
2.9860E-2	 3.130E+0	 0.000E+0
2.9880E-2	 3.130E+0	-4.883E-1
2.9900E-2	 3.130E+0	-2.930E+0
2.9920E-2	 3.135E+0	-4.883E-1
2.9940E-2	 3.135E+0	-1.953E+0
2.9960E-2	 3.135E+0	-3.418E+0
2.9980E-2	 3.135E+0	-5.371E+0
3.0000E-2	 3.135E+0	-3.418E+0
3.0020E-2	 3.135E+0	-3.906E+0
3.0040E-2	 3.140E+0	-3.906E+0
3.0060E-2	 3.140E+0	-4.395E+0
3.0080E-2	 3.140E+0	-4.883E-1
3.0100E-2	 3.140E+0	 9.766E-1
3.0120E-2	 3.140E+0	 1.465E+0
3.0140E-2	 3.145E+0	 2.441E+0
3.0160E-2	 3.145E+0	 2.930E+0
3.0180E-2	 3.145E+0	 9.766E-1
3.0200E-2	 3.145E+0	 4.883E-1
3.0220E-2	 3.145E+0	-4.883E-1
3.0240E-2	 3.149E+0	-1.465E+0
3.0260E-2	 3.149E+0	-2.930E+0
3.0280E-2	 3.145E+0	-2.930E+0
3.0300E-2	 3.149E+0	-2.441E+0
3.0320E-2	 3.149E+0	-2.441E+0
3.0340E-2	 3.149E+0	-3.418E+0
3.0360E-2	 3.149E+0	-3.418E+0
3.0380E-2	 3.154E+0	-2.930E+0
3.0400E-2	 3.154E+0	-3.418E+0
3.0420E-2	 3.154E+0	-3.418E+0
3.0440E-2	 3.154E+0	-1.953E+0
3.0460E-2	 3.159E+0	-9.766E-1
3.0480E-2	 3.159E+0	-4.883E-1
3.0500E-2	 3.154E+0	 4.883E-1
3.0520E-2	 3.159E+0	 1.465E+0
3.0540E-2	 3.159E+0	 9.766E-1
3.0560E-2	 3.159E+0	 0.000E+0
3.0580E-2	 3.164E+0	 0.000E+0
3.0600E-2	 3.159E+0	 0.000E+0
3.0620E-2	 3.164E+0	-1.465E+0
3.0640E-2	 3.164E+0	-2.930E+0
3.0660E-2	 3.164E+0	-3.418E+0
3.0680E-2	 3.164E+0	-2.930E+0
3.0700E-2	 3.169E+0	-3.418E+0
3.0720E-2	 3.164E+0	-4.395E+0
3.0740E-2	 3.169E+0	-3.418E+0
3.0760E-2	 3.169E+0	-2.441E+0
3.0780E-2	 3.169E+0	-1.953E+0
3.0800E-2	 3.169E+0	-1.465E+0
3.0820E-2	 3.174E+0	-4.883E-1
3.0840E-2	 3.174E+0	 4.883E-1
3.0860E-2	 3.174E+0	 9.766E-1
3.0880E-2	 3.174E+0	 1.465E+0
3.0900E-2	 3.174E+0	 1.953E+0
3.0920E-2	 3.174E+0	 1.465E+0
3.0940E-2	 3.174E+0	 0.000E+0
3.0960E-2	 3.179E+0	-9.766E-1
3.0980E-2	 3.179E+0	-9.766E-1
3.1000E-2	 3.179E+0	-2.441E+0
3.1020E-2	 3.179E+0	-3.418E+0
3.1040E-2	 3.179E+0	-4.395E+0
3.1060E-2	 3.179E+0	-4.883E+0
3.1080E-2	 3.179E+0	-4.883E+0
3.1100E-2	 3.179E+0	-3.906E+0
3.1120E-2	 3.184E+0	-3.418E+0
3.1140E-2	 3.184E+0	-1.953E+0
3.1160E-2	 3.184E+0	-1.465E+0
3.1180E-2	 3.188E+0	 4.883E-1
3.1200E-2	 3.188E+0	 1.465E+0
3.1220E-2	 3.188E+0	 1.465E+0
3.1240E-2	 3.188E+0	 9.766E-1
3.1260E-2	 3.188E+0	 9.766E-1
3.1280E-2	 3.188E+0	 9.766E-1
3.1300E-2	 3.193E+0	 0.000E+0
3.1320E-2	 3.193E+0	-9.766E-1
3.1340E-2	 3.193E+0	-1.465E+0
3.1360E-2	 3.193E+0	-1.465E+0
3.1380E-2	 3.193E+0	-2.441E+0
3.1400E-2	 3.193E+0	-2.930E+0
3.1420E-2	 3.193E+0	-2.930E+0
3.1440E-2	 3.198E+0	-3.418E+0
3.1460E-2	 3.198E+0	-3.906E+0
3.1480E-2	 3.198E+0	-2.930E+0
3.1500E-2	 3.198E+0	-1.465E+0
3.1520E-2	 3.203E+0	 0.000E+0
3.1540E-2	 3.203E+0	 1.465E+0
3.1560E-2	 3.203E+0	 3.418E+0
3.1580E-2	 3.203E+0	 5.371E+0
3.1600E-2	 3.203E+0	 3.906E+0
3.1620E-2	 3.203E+0	 2.441E+0
3.1640E-2	 3.208E+0	 1.953E+0
3.1660E-2	 3.208E+0	 1.953E+0
3.1680E-2	 3.208E+0	 4.883E-1
3.1700E-2	 3.208E+0	-9.766E-1
3.1720E-2	 3.208E+0	-1.465E+0
3.1740E-2	 3.208E+0	-1.465E+0
3.1760E-2	 3.208E+0	-1.953E+0
3.1780E-2	 3.208E+0	-2.441E+0
3.1800E-2	 3.208E+0	-2.441E+0
3.1820E-2	 3.213E+0	-2.930E+0
3.1840E-2	 3.213E+0	-2.930E+0
3.1860E-2	 3.213E+0	-2.441E+0
3.1880E-2	 3.213E+0	-1.953E+0
3.1900E-2	 3.213E+0	-9.766E-1
3.1920E-2	 3.213E+0	-4.883E-1
3.1940E-2	 3.218E+0	-4.883E-1
3.1960E-2	 3.218E+0	 0.000E+0
3.1980E-2	 3.218E+0	 0.000E+0
3.2000E-2	 3.218E+0	 0.000E+0
3.2020E-2	 3.218E+0	-4.883E-1
3.2040E-2	 3.223E+0	-9.766E-1
3.2060E-2	 3.223E+0	-1.465E+0
3.2080E-2	 3.223E+0	-9.766E-1
3.2100E-2	 3.223E+0	-9.766E-1
3.2120E-2	 3.223E+0	-1.465E+0
3.2140E-2	 3.223E+0	-2.441E+0
3.2160E-2	 3.223E+0	-2.441E+0
3.2180E-2	 3.228E+0	-2.441E+0
3.2200E-2	 3.228E+0	-2.930E+0
3.2220E-2	 3.228E+0	-2.930E+0
3.2240E-2	 3.228E+0	-2.441E+0
3.2260E-2	 3.228E+0	-1.953E+0
3.2280E-2	 3.228E+0	-9.766E-1
3.2300E-2	 3.232E+0	-9.766E-1
3.2320E-2	 3.232E+0	-9.766E-1
3.2340E-2	 3.232E+0	-4.883E-1
3.2360E-2	 3.232E+0	-4.883E-1
3.2380E-2	 3.232E+0	-4.883E-1
3.2400E-2	 3.232E+0	-9.766E-1
3.2420E-2	 3.232E+0	-9.766E-1
3.2440E-2	 3.237E+0	-1.465E+0
3.2460E-2	 3.237E+0	-1.953E+0
3.2480E-2	 3.237E+0	-1.953E+0
3.2500E-2	 3.237E+0	-1.953E+0
3.2520E-2	 3.237E+0	-1.953E+0
3.2540E-2	 3.237E+0	-1.953E+0
3.2560E-2	 3.242E+0	-1.465E+0
3.2580E-2	 3.242E+0	-9.766E-1
3.2600E-2	 3.242E+0	-1.465E+0
3.2620E-2	 3.242E+0	-1.465E+0
3.2640E-2	 3.242E+0	-1.465E+0
3.2660E-2	 3.247E+0	-1.465E+0
3.2680E-2	 3.242E+0	-9.766E-1
3.2700E-2	 3.247E+0	-4.883E-1
3.2720E-2	 3.247E+0	-9.766E-1
3.2740E-2	 3.247E+0	-4.883E-1
3.2760E-2	 3.247E+0	-4.883E-1
3.2780E-2	 3.247E+0	 4.883E-1
3.2800E-2	 3.247E+0	 9.766E-1
3.2820E-2	 3.247E+0	-4.883E-1
3.2840E-2	 3.252E+0	-4.883E-1
3.2860E-2	 3.252E+0	-9.766E-1
3.2880E-2	 3.252E+0	-4.883E-1
3.2900E-2	 3.252E+0	-4.883E-1
3.2920E-2	 3.257E+0	-9.766E-1
3.2940E-2	 3.257E+0	-9.766E-1
3.2960E-2	 3.257E+0	-1.465E+0
3.2980E-2	 3.257E+0	-4.883E-1
3.3000E-2	 3.257E+0	 0.000E+0
3.3020E-2	 3.262E+0	 0.000E+0
3.3040E-2	 3.262E+0	-4.883E-1
3.3060E-2	 3.262E+0	-9.766E-1
3.3080E-2	 3.262E+0	-4.883E-1
3.3100E-2	 3.262E+0	 0.000E+0
3.3120E-2	 3.262E+0	 0.000E+0
3.3140E-2	 3.262E+0	 0.000E+0
3.3160E-2	 3.267E+0	 0.000E+0
3.3180E-2	 3.262E+0	-4.883E-1
3.3200E-2	 3.267E+0	-4.883E-1
3.3220E-2	 3.267E+0	 0.000E+0
3.3240E-2	 3.267E+0	 0.000E+0
3.3260E-2	 3.267E+0	-4.883E-1
3.3280E-2	 3.267E+0	-1.465E+0
3.3300E-2	 3.271E+0	-1.465E+0
3.3320E-2	 3.271E+0	-9.766E-1
3.3340E-2	 3.271E+0	-1.465E+0
3.3360E-2	 3.271E+0	-9.766E-1
3.3380E-2	 3.271E+0	-9.766E-1
3.3400E-2	 3.271E+0	-1.465E+0
3.3420E-2	 3.276E+0	-9.766E-1
3.3440E-2	 3.276E+0	-1.465E+0
3.3460E-2	 3.276E+0	-1.465E+0
3.3480E-2	 3.276E+0	-9.766E-1
3.3500E-2	 3.276E+0	-1.465E+0
3.3520E-2	 3.276E+0	-1.953E+0
3.3540E-2	 3.281E+0	-1.465E+0
3.3560E-2	 3.276E+0	-9.766E-1
3.3580E-2	 3.281E+0	-9.766E-1
3.3600E-2	 3.281E+0	-1.465E+0
3.3620E-2	 3.281E+0	-1.465E+0
3.3640E-2	 3.281E+0	-1.953E+0
3.3660E-2	 3.281E+0	-9.766E-1
3.3680E-2	 3.281E+0	-1.465E+0
3.3700E-2	 3.281E+0	-1.465E+0
3.3720E-2	 3.286E+0	-1.465E+0
3.3740E-2	 3.286E+0	-1.465E+0
3.3760E-2	 3.286E+0	-9.766E-1
3.3780E-2	 3.286E+0	-4.883E-1
3.3800E-2	 3.286E+0	-9.766E-1
3.3820E-2	 3.291E+0	-9.766E-1
3.3840E-2	 3.291E+0	-1.465E+0
3.3860E-2	 3.291E+0	-9.766E-1
3.3880E-2	 3.291E+0	 0.000E+0
3.3900E-2	 3.291E+0	 1.953E+0
3.3920E-2	 3.291E+0	 9.766E-1
3.3940E-2	 3.296E+0	-4.883E-1
3.3960E-2	 3.296E+0	-1.953E+0
3.3980E-2	 3.296E+0	-4.883E-1
3.4000E-2	 3.296E+0	 2.930E+0
3.4020E-2	 3.296E+0	 2.930E+0
3.4040E-2	 3.296E+0	-9.766E-1
3.4060E-2	 3.296E+0	-4.883E+0
3.4080E-2	 3.301E+0	-2.930E+0
3.4100E-2	 3.301E+0	-9.766E-1
3.4120E-2	 3.301E+0	 4.883E-1
3.4140E-2	 3.301E+0	-4.883E-1
3.4160E-2	 3.301E+0	-1.465E+0
3.4180E-2	 3.301E+0	-2.930E+0
3.4200E-2	 3.306E+0	-2.441E+0
3.4220E-2	 3.306E+0	 4.883E-1
3.4240E-2	 3.306E+0	 2.441E+0
3.4260E-2	 3.306E+0	 4.883E-1
3.4280E-2	 3.306E+0	-4.883E+0
3.4300E-2	 3.311E+0	-5.371E+0
3.4320E-2	 3.311E+0	-4.883E-1
3.4340E-2	 3.311E+0	 3.418E+0
3.4360E-2	 3.306E+0	 2.930E+0
3.4380E-2	 3.311E+0	-3.906E+0
3.4400E-2	 3.315E+0	-4.395E+0
3.4420E-2	 3.315E+0	-2.441E+0
3.4440E-2	 3.315E+0	 9.766E-1
3.4460E-2	 3.315E+0	 1.953E+0
3.4480E-2	 3.315E+0	-4.883E-1
3.4500E-2	 3.315E+0	-3.418E+0
3.4520E-2	 3.315E+0	-3.906E+0
3.4540E-2	 3.320E+0	-2.930E+0
3.4560E-2	 3.315E+0	-9.766E-1
3.4580E-2	 3.320E+0	 0.000E+0
3.4600E-2	 3.320E+0	 0.000E+0
3.4620E-2	 3.320E+0	-1.465E+0
3.4640E-2	 3.320E+0	-2.441E+0
3.4660E-2	 3.320E+0	-1.465E+0
3.4680E-2	 3.325E+0	-9.766E-1
3.4700E-2	 3.325E+0	-9.766E-1
3.4720E-2	 3.325E+0	-1.953E+0
3.4740E-2	 3.325E+0	-2.441E+0
3.4760E-2	 3.325E+0	-1.953E+0
3.4780E-2	 3.330E+0	-1.465E+0
3.4800E-2	 3.330E+0	-1.465E+0
